"STATISTIC","Statistic Label","TLIST(M1)","Month","C04199V04971","Time Bands","UNIT","VALUE"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","140","02:00  <  02:30","%","45"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","150","02:30  <  03:00","%","45"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","160","03:00  <  03:30","%","46"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","170","03:30  <  04:00","%","45"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","180","04:00  <  04:30","%","45"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","190","04:30  <  05:00","%","44"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","200","05:00  <  05:30","%","42"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","210","05:30  <  06:00","%","42"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","220","06:00  <  06:30","%","40"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","230","06:30  <  07:00","%","39"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","240","07:00  <  07:30","%","38"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","250","07:30  <  08:00","%","37"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","260","08:00  <  08:30","%","36"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","270","08:30  <  09:00","%","37"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","280","09:00  <  09:30","%","38"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","290","09:30  <  10:00","%","40"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","300","10:00  <  10:30","%","42"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","310","10:30  <  11:00","%","43"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","320","11:00  <  11:30","%","44"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","330","11:30  <  12:00","%","46"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","340","12:00  <  12:30","%","47"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","350","12:30  <  13:00","%","48"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","360","13:00  <  13:30","%","49"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","370","13:30  <  14:00","%","50"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","380","14:00  <  14:30","%","51"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","390","14:30  <  15:00","%","51"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","400","15:00  <  15:30","%","51"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","410","15:30  <  16:00","%","50"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","420","16:00  <  16:30","%","49"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","430","16:30  <  17:00","%","48"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","440","17:00  <  17:30","%","46"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","450","17:30  <  18:00","%","44"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","460","18:00  <  18:30","%","43"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","470","18:30  <  19:00","%","41"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","480","19:00  <  19:30","%","40"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","490","19:30  <  20:00","%","39"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","500","20:00  <  20:30","%","38"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","510","20:30  <  21:00","%","38"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","520","21:00  <  21:30","%","37"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","530","21:30  <  22:00","%","39"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","540","22:00  <  22:30","%","40"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","550","22:30  <  23:00","%","42"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","560","23:00  <  23:30","%","43"
"MEG03C01","Renewable electricity generation percentage","202304","2023 April","570","23:30  <  00:00","%","43"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","100","00:00  <  00:30","%","30"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","110","00:30  <  01:00","%","30"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","120","01:00  <  01:30","%","30"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","130","01:30  <  02:00","%","31"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","140","02:00  <  02:30","%","31"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","150","02:30  <  03:00","%","32"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","160","03:00  <  03:30","%","32"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","170","03:30  <  04:00","%","32"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","180","04:00  <  04:30","%","31"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","190","04:30  <  05:00","%","30"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","200","05:00  <  05:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","210","05:30  <  06:00","%","28"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","220","06:00  <  06:30","%","26"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","230","06:30  <  07:00","%","25"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","240","07:00  <  07:30","%","24"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","250","07:30  <  08:00","%","23"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","260","08:00  <  08:30","%","23"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","270","08:30  <  09:00","%","24"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","280","09:00  <  09:30","%","25"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","290","09:30  <  10:00","%","27"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","300","10:00  <  10:30","%","28"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","310","10:30  <  11:00","%","29"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","320","11:00  <  11:30","%","31"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","330","11:30  <  12:00","%","32"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","340","12:00  <  12:30","%","32"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","350","12:30  <  13:00","%","33"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","360","13:00  <  13:30","%","35"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","370","13:30  <  14:00","%","36"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","380","14:00  <  14:30","%","37"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","390","14:30  <  15:00","%","38"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","400","15:00  <  15:30","%","38"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","410","15:30  <  16:00","%","38"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","420","16:00  <  16:30","%","37"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","430","16:30  <  17:00","%","36"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","440","17:00  <  17:30","%","34"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","450","17:30  <  18:00","%","32"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","460","18:00  <  18:30","%","31"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","470","18:30  <  19:00","%","30"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","480","19:00  <  19:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","490","19:30  <  20:00","%","28"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","500","20:00  <  20:30","%","26"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","510","20:30  <  21:00","%","26"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","520","21:00  <  21:30","%","25"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","530","21:30  <  22:00","%","26"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","540","22:00  <  22:30","%","27"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","550","22:30  <  23:00","%","28"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","560","23:00  <  23:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202305","2023 May","570","23:30  <  00:00","%","29"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","100","00:00  <  00:30","%","26"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","110","00:30  <  01:00","%","27"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","120","01:00  <  01:30","%","28"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","130","01:30  <  02:00","%","28"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","140","02:00  <  02:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","150","02:30  <  03:00","%","29"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","160","03:00  <  03:30","%","30"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","170","03:30  <  04:00","%","30"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","180","04:00  <  04:30","%","30"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","190","04:30  <  05:00","%","30"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","200","05:00  <  05:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","210","05:30  <  06:00","%","28"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","220","06:00  <  06:30","%","26"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","230","06:30  <  07:00","%","25"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","240","07:00  <  07:30","%","25"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","250","07:30  <  08:00","%","24"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","260","08:00  <  08:30","%","24"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","270","08:30  <  09:00","%","24"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","280","09:00  <  09:30","%","25"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","290","09:30  <  10:00","%","26"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","300","10:00  <  10:30","%","27"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","310","10:30  <  11:00","%","28"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","320","11:00  <  11:30","%","30"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","330","11:30  <  12:00","%","31"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","340","12:00  <  12:30","%","32"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","350","12:30  <  13:00","%","33"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","360","13:00  <  13:30","%","34"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","370","13:30  <  14:00","%","36"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","380","14:00  <  14:30","%","36"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","390","14:30  <  15:00","%","36"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","400","15:00  <  15:30","%","36"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","410","15:30  <  16:00","%","36"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","420","16:00  <  16:30","%","35"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","430","16:30  <  17:00","%","34"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","440","17:00  <  17:30","%","32"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","450","17:30  <  18:00","%","31"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","460","18:00  <  18:30","%","30"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","470","18:30  <  19:00","%","28"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","480","19:00  <  19:30","%","27"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","490","19:30  <  20:00","%","25"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","500","20:00  <  20:30","%","24"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","510","20:30  <  21:00","%","23"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","520","21:00  <  21:30","%","23"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","530","21:30  <  22:00","%","25"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","540","22:00  <  22:30","%","25"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","550","22:30  <  23:00","%","26"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","560","23:00  <  23:30","%","27"
"MEG03C01","Renewable electricity generation percentage","202306","2023 June","570","23:30  <  00:00","%","27"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","100","00:00  <  00:30","%","44"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","110","00:30  <  01:00","%","44"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","120","01:00  <  01:30","%","45"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","130","01:30  <  02:00","%","45"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","140","02:00  <  02:30","%","45"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","150","02:30  <  03:00","%","45"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","160","03:00  <  03:30","%","45"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","170","03:30  <  04:00","%","45"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","180","04:00  <  04:30","%","44"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","190","04:30  <  05:00","%","43"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","200","05:00  <  05:30","%","42"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","210","05:30  <  06:00","%","41"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","220","06:00  <  06:30","%","39"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","230","06:30  <  07:00","%","39"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","240","07:00  <  07:30","%","38"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","250","07:30  <  08:00","%","37"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","260","08:00  <  08:30","%","37"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","270","08:30  <  09:00","%","38"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","280","09:00  <  09:30","%","40"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","290","09:30  <  10:00","%","41"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","300","10:00  <  10:30","%","43"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","310","10:30  <  11:00","%","43"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","320","11:00  <  11:30","%","44"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","330","11:30  <  12:00","%","44"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","340","12:00  <  12:30","%","45"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","350","12:30  <  13:00","%","47"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","360","13:00  <  13:30","%","48"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","370","13:30  <  14:00","%","50"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","380","14:00  <  14:30","%","50"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","390","14:30  <  15:00","%","51"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","400","15:00  <  15:30","%","51"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","410","15:30  <  16:00","%","51"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","420","16:00  <  16:30","%","51"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","430","16:30  <  17:00","%","50"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","440","17:00  <  17:30","%","48"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","450","17:30  <  18:00","%","47"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","460","18:00  <  18:30","%","45"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","470","18:30  <  19:00","%","45"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","480","19:00  <  19:30","%","43"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","490","19:30  <  20:00","%","42"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","500","20:00  <  20:30","%","41"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","510","20:30  <  21:00","%","40"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","520","21:00  <  21:30","%","39"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","530","21:30  <  22:00","%","40"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","540","22:00  <  22:30","%","40"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","550","22:30  <  23:00","%","41"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","560","23:00  <  23:30","%","42"
"MEG03C01","Renewable electricity generation percentage","202307","2023 July","570","23:30  <  00:00","%","43"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","100","00:00  <  00:30","%","46"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","110","00:30  <  01:00","%","46"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","120","01:00  <  01:30","%","47"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","130","01:30  <  02:00","%","48"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","140","02:00  <  02:30","%","49"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","150","02:30  <  03:00","%","49"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","160","03:00  <  03:30","%","49"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","170","03:30  <  04:00","%","50"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","180","04:00  <  04:30","%","48"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","190","04:30  <  05:00","%","47"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","200","05:00  <  05:30","%","45"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","210","05:30  <  06:00","%","43"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","220","06:00  <  06:30","%","42"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","230","06:30  <  07:00","%","41"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","240","07:00  <  07:30","%","40"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","250","07:30  <  08:00","%","39"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","260","08:00  <  08:30","%","39"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","270","08:30  <  09:00","%","39"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","280","09:00  <  09:30","%","40"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","290","09:30  <  10:00","%","42"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","300","10:00  <  10:30","%","43"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","310","10:30  <  11:00","%","44"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","320","11:00  <  11:30","%","46"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","330","11:30  <  12:00","%","47"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","340","12:00  <  12:30","%","48"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","350","12:30  <  13:00","%","48"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","360","13:00  <  13:30","%","49"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","370","13:30  <  14:00","%","50"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","380","14:00  <  14:30","%","51"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","390","14:30  <  15:00","%","51"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","400","15:00  <  15:30","%","52"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","410","15:30  <  16:00","%","52"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","420","16:00  <  16:30","%","51"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","430","16:30  <  17:00","%","50"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","440","17:00  <  17:30","%","48"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","450","17:30  <  18:00","%","46"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","460","18:00  <  18:30","%","44"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","470","18:30  <  19:00","%","42"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","480","19:00  <  19:30","%","40"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","490","19:30  <  20:00","%","39"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","500","20:00  <  20:30","%","39"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","510","20:30  <  21:00","%","39"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","520","21:00  <  21:30","%","39"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","530","21:30  <  22:00","%","40"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","540","22:00  <  22:30","%","41"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","550","22:30  <  23:00","%","43"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","560","23:00  <  23:30","%","44"
"MEG03C01","Renewable electricity generation percentage","202308","2023 August","570","23:30  <  00:00","%","45"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","100","00:00  <  00:30","%","40"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","110","00:30  <  01:00","%","40"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","120","01:00  <  01:30","%","40"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","130","01:30  <  02:00","%","41"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","140","02:00  <  02:30","%","42"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","150","02:30  <  03:00","%","43"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","160","03:00  <  03:30","%","43"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","170","03:30  <  04:00","%","43"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","180","04:00  <  04:30","%","43"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","190","04:30  <  05:00","%","43"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","200","05:00  <  05:30","%","42"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","210","05:30  <  06:00","%","42"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","220","06:00  <  06:30","%","41"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","230","06:30  <  07:00","%","40"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","240","07:00  <  07:30","%","39"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","250","07:30  <  08:00","%","38"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","260","08:00  <  08:30","%","38"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","270","08:30  <  09:00","%","39"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","280","09:00  <  09:30","%","39"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","290","09:30  <  10:00","%","41"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","300","10:00  <  10:30","%","42"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","310","10:30  <  11:00","%","44"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","320","11:00  <  11:30","%","46"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","330","11:30  <  12:00","%","47"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","340","12:00  <  12:30","%","48"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","350","12:30  <  13:00","%","49"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","360","13:00  <  13:30","%","49"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","370","13:30  <  14:00","%","50"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","380","14:00  <  14:30","%","49"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","390","14:30  <  15:00","%","50"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","400","15:00  <  15:30","%","49"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","410","15:30  <  16:00","%","48"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","420","16:00  <  16:30","%","46"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","430","16:30  <  17:00","%","45"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","440","17:00  <  17:30","%","42"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","450","17:30  <  18:00","%","40"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","460","18:00  <  18:30","%","38"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","470","18:30  <  19:00","%","37"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","480","19:00  <  19:30","%","36"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","490","19:30  <  20:00","%","36"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","500","20:00  <  20:30","%","36"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","510","20:30  <  21:00","%","37"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","520","21:00  <  21:30","%","38"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","530","21:30  <  22:00","%","40"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","540","22:00  <  22:30","%","41"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","550","22:30  <  23:00","%","42"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","560","23:00  <  23:30","%","43"
"MEG03C01","Renewable electricity generation percentage","202309","2023 September","570","23:30  <  00:00","%","43"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","100","00:00  <  00:30","%","46"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","110","00:30  <  01:00","%","46"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","120","01:00  <  01:30","%","46"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","130","01:30  <  02:00","%","46"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","140","02:00  <  02:30","%","47"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","150","02:30  <  03:00","%","47"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","160","03:00  <  03:30","%","47"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","170","03:30  <  04:00","%","47"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","180","04:00  <  04:30","%","47"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","190","04:30  <  05:00","%","46"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","200","05:00  <  05:30","%","46"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","210","05:30  <  06:00","%","45"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","220","06:00  <  06:30","%","43"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","230","06:30  <  07:00","%","42"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","240","07:00  <  07:30","%","39"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","250","07:30  <  08:00","%","37"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","260","08:00  <  08:30","%","37"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","270","08:30  <  09:00","%","37"
"MEG03C01","Renewable electricity generation percentage","202310","2023 October","280","09:00  <  09:30","%","37"
